"variable","permutation","dropout_loss","label"
"IL1B",6,0.195402298850575,"GBM"
"BCHE",6,0.180623973727422,"GBM"
"PTGS2",6,0.183908045977011,"GBM"
"IL6",6,0.195402298850575,"GBM"
"INS",6,0.172413793103448,"GBM"
"XDH",6,0.165845648604269,"GBM"
"EPHX2",6,0.177339901477833,"GBM"
"SLC6A4",6,0.180623973727422,"GBM"
"GSR",6,0.174055829228243,"GBM"
"NQO1",6,0.188834154351396,"GBM"
"ADRB2",6,0.180623973727422,"GBM"
"AKT1",6,0.180623973727422,"GBM"
"AGT",6,0.178981937602627,"GBM"
"NR3C1",6,0.177339901477833,"GBM"
"CCR7",6,0.180623973727422,"GBM"
"HMGCR",6,0.169129720853859,"GBM"
"GHRL",6,0.185550082101806,"GBM"
"CXCR4",6,0.215106732348112,"GBM"
"ARRB2",6,0.192118226600985,"GBM"
"TGFB1",6,0.180623973727422,"GBM"
"C3",6,0.187192118226601,"GBM"
"APOE",6,0.180623973727422,"GBM"
"FOS",6,0.165845648604269,"GBM"
"ESR2",6,0.174055829228243,"GBM"
"CD36",6,0.198686371100164,"GBM"
"ESR1",6,0.174055829228243,"GBM"
"NOS1",6,0.170771756978654,"GBM"
"IGF1",6,0.178981937602627,"GBM"
"FURIN",6,0.180623973727422,"GBM"
"SOX9",6,0.183908045977011,"GBM"
"NOTCH2",6,0.180623973727422,"GBM"
"DNMT3A",6,0.19376026272578,"GBM"
"NRP1",6,0.183908045977011,"GBM"
"CSF2",6,0.180623973727422,"GBM"
"DNMT3B",6,0.185550082101806,"GBM"
"PTGS1",6,0.177339901477833,"GBM"
"CHUK",6,0.178981937602627,"GBM"
"CD40",6,0.215106732348112,"GBM"
"BRCA1",6,0.175697865353038,"GBM"
"CYP3A4",6,0.174055829228243,"GBM"
"CYP27A1",6,0.178981937602627,"GBM"
"Type",6,0.180623973727422,"GBM"
"_baseline_",6,0.410509031198686,"GBM"
"_full_model_",7,0.180623973727422,"GBM"
"IL1B",7,0.192118226600985,"GBM"
"BCHE",7,0.180623973727422,"GBM"
"PTGS2",7,0.177339901477833,"GBM"
"IL6",7,0.164203612479475,"GBM"
"INS",7,0.185550082101806,"GBM"
"XDH",7,0.19376026272578,"GBM"
"EPHX2",7,0.174055829228243,"GBM"
"SLC6A4",7,0.180623973727422,"GBM"
"GSR",7,0.164203612479475,"GBM"
"NQO1",7,0.182266009852217,"GBM"
"ADRB2",7,0.180623973727422,"GBM"
"AKT1",7,0.180623973727422,"GBM"
"AGT",7,0.180623973727422,"GBM"
"NR3C1",7,0.178981937602627,"GBM"
"CCR7",7,0.180623973727422,"GBM"
"HMGCR",7,0.170771756978654,"GBM"
"GHRL",7,0.175697865353038,"GBM"
"CXCR4",7,0.160919540229885,"GBM"
"ARRB2",7,0.15927750410509,"GBM"
"TGFB1",7,0.180623973727422,"GBM"
"C3",7,0.15927750410509,"GBM"
"APOE",7,0.180623973727422,"GBM"
"FOS",7,0.198686371100164,"GBM"
"ESR2",7,0.180623973727422,"GBM"
"CD36",7,0.195402298850575,"GBM"
"ESR1",7,0.180623973727422,"GBM"
"NOS1",7,0.177339901477833,"GBM"
"IGF1",7,0.178981937602627,"GBM"
"FURIN",7,0.178981937602627,"GBM"
"SOX9",7,0.188834154351396,"GBM"
"NOTCH2",7,0.180623973727422,"GBM"
"DNMT3A",7,0.178981937602627,"GBM"
"NRP1",7,0.185550082101806,"GBM"
"CSF2",7,0.180623973727422,"GBM"
"DNMT3B",7,0.192118226600985,"GBM"
"PTGS1",7,0.178981937602627,"GBM"
"CHUK",7,0.188834154351396,"GBM"
"CD40",7,0.197044334975369,"GBM"
"BRCA1",7,0.180623973727422,"GBM"
"CYP3A4",7,0.185550082101806,"GBM"
"CYP27A1",7,0.182266009852217,"GBM"
"Type",7,0.180623973727422,"GBM"
"_baseline_",7,0.274220032840722,"GBM"
"_full_model_",8,0.180623973727422,"GBM"
"IL1B",8,0.198686371100164,"GBM"
"BCHE",8,0.180623973727422,"GBM"
"PTGS2",8,0.182266009852217,"GBM"
"IL6",8,0.177339901477833,"GBM"
"INS",8,0.15927750410509,"GBM"
"XDH",8,0.154351395730706,"GBM"
"EPHX2",8,0.180623973727422,"GBM"
"SLC6A4",8,0.180623973727422,"GBM"
"GSR",8,0.169129720853859,"GBM"
"NQO1",8,0.178981937602627,"GBM"
"ADRB2",8,0.180623973727422,"GBM"
"AKT1",8,0.180623973727422,"GBM"
"AGT",8,0.170771756978654,"GBM"
"NR3C1",8,0.180623973727422,"GBM"
"CCR7",8,0.177339901477833,"GBM"
"HMGCR",8,0.203612479474548,"GBM"
"GHRL",8,0.178981937602627,"GBM"
"CXCR4",8,0.19376026272578,"GBM"
"ARRB2",8,0.167487684729064,"GBM"
"TGFB1",8,0.180623973727422,"GBM"
"C3",8,0.170771756978654,"GBM"
"APOE",8,0.180623973727422,"GBM"
"FOS",8,0.210180623973727,"GBM"
"ESR2",8,0.172413793103448,"GBM"
"CD36",8,0.178981937602627,"GBM"
"ESR1",8,0.174055829228243,"GBM"
"NOS1",8,0.174055829228243,"GBM"
"IGF1",8,0.175697865353038,"GBM"
"FURIN",8,0.175697865353038,"GBM"
"SOX9",8,0.185550082101806,"GBM"
"NOTCH2",8,0.180623973727422,"GBM"
"DNMT3A",8,0.165845648604269,"GBM"
"NRP1",8,0.172413793103448,"GBM"
"CSF2",8,0.180623973727422,"GBM"
"DNMT3B",8,0.185550082101806,"GBM"
"PTGS1",8,0.172413793103448,"GBM"
"CHUK",8,0.183908045977011,"GBM"
"CD40",8,0.157635467980296,"GBM"
"BRCA1",8,0.183908045977011,"GBM"
"CYP3A4",8,0.174055829228243,"GBM"
"CYP27A1",8,0.201970443349754,"GBM"
"Type",8,0.180623973727422,"GBM"
"_baseline_",8,0.435139573070608,"GBM"
"_full_model_",9,0.180623973727422,"GBM"
"IL1B",9,0.19376026272578,"GBM"
"BCHE",9,0.180623973727422,"GBM"
"PTGS2",9,0.180623973727422,"GBM"
"IL6",9,0.170771756978654,"GBM"
"INS",9,0.188834154351396,"GBM"
"XDH",9,0.195402298850575,"GBM"
"EPHX2",9,0.187192118226601,"GBM"
"SLC6A4",9,0.180623973727422,"GBM"
"GSR",9,0.164203612479475,"GBM"
"NQO1",9,0.178981937602627,"GBM"
"ADRB2",9,0.180623973727422,"GBM"
"AKT1",9,0.180623973727422,"GBM"
"AGT",9,0.197044334975369,"GBM"
"NR3C1",9,0.178981937602627,"GBM"
"CCR7",9,0.180623973727422,"GBM"
"HMGCR",9,0.180623973727422,"GBM"
"GHRL",9,0.178981937602627,"GBM"
"CXCR4",9,0.167487684729064,"GBM"
"ARRB2",9,0.167487684729064,"GBM"
"TGFB1",9,0.180623973727422,"GBM"
"C3",9,0.198686371100164,"GBM"
"APOE",9,0.180623973727422,"GBM"
"FOS",9,0.195402298850575,"GBM"
"ESR2",9,0.178981937602627,"GBM"
"CD36",9,0.160919540229885,"GBM"
"ESR1",9,0.178981937602627,"GBM"
"NOS1",9,0.175697865353038,"GBM"
"IGF1",9,0.180623973727422,"GBM"
"FURIN",9,0.178981937602627,"GBM"
"SOX9",9,0.180623973727422,"GBM"
"NOTCH2",9,0.180623973727422,"GBM"
"DNMT3A",9,0.185550082101806,"GBM"
"NRP1",9,0.178981937602627,"GBM"
"CSF2",9,0.180623973727422,"GBM"
"DNMT3B",9,0.19047619047619,"GBM"
"PTGS1",9,0.182266009852217,"GBM"
"CHUK",9,0.183908045977011,"GBM"
"CD40",9,0.182266009852217,"GBM"
"BRCA1",9,0.180623973727422,"GBM"
"CYP3A4",9,0.167487684729064,"GBM"
"CYP27A1",9,0.187192118226601,"GBM"
"Type",9,0.180623973727422,"GBM"
"_baseline_",9,0.336617405582923,"GBM"
"_full_model_",10,0.180623973727422,"GBM"
"IL1B",10,0.192118226600985,"GBM"
"BCHE",10,0.180623973727422,"GBM"
"PTGS2",10,0.182266009852217,"GBM"
"IL6",10,0.185550082101806,"GBM"
"INS",10,0.180623973727422,"GBM"
"XDH",10,0.19376026272578,"GBM"
"EPHX2",10,0.177339901477833,"GBM"
"SLC6A4",10,0.180623973727422,"GBM"
"GSR",10,0.170771756978654,"GBM"
"NQO1",10,0.178981937602627,"GBM"
"ADRB2",10,0.180623973727422,"GBM"
"AKT1",10,0.180623973727422,"GBM"
"AGT",10,0.188834154351396,"GBM"
"NR3C1",10,0.174055829228243,"GBM"
"CCR7",10,0.180623973727422,"GBM"
"HMGCR",10,0.174055829228243,"GBM"
"GHRL",10,0.16256157635468,"GBM"
"CXCR4",10,0.134646962233169,"GBM"
"ARRB2",10,0.182266009852217,"GBM"
"TGFB1",10,0.180623973727422,"GBM"
"C3",10,0.175697865353038,"GBM"
"APOE",10,0.180623973727422,"GBM"
"FOS",10,0.178981937602627,"GBM"
"ESR2",10,0.174055829228243,"GBM"
"CD36",10,0.175697865353038,"GBM"
"ESR1",10,0.175697865353038,"GBM"
"NOS1",10,0.170771756978654,"GBM"
"IGF1",10,0.180623973727422,"GBM"
"FURIN",10,0.174055829228243,"GBM"
"SOX9",10,0.182266009852217,"GBM"
"NOTCH2",10,0.180623973727422,"GBM"
"DNMT3A",10,0.170771756978654,"GBM"
"NRP1",10,0.180623973727422,"GBM"
"CSF2",10,0.180623973727422,"GBM"
"DNMT3B",10,0.183908045977011,"GBM"
"PTGS1",10,0.178981937602627,"GBM"
"CHUK",10,0.175697865353038,"GBM"
"CD40",10,0.147783251231527,"GBM"
"BRCA1",10,0.178981937602627,"GBM"
"CYP3A4",10,0.174055829228243,"GBM"
"CYP27A1",10,0.19376026272578,"GBM"
"Type",10,0.180623973727422,"GBM"
"_baseline_",10,0.300492610837438,"GBM"
