"variable","permutation","dropout_loss","label"
"GHRL",8,0.153530377668309,"RF"
"CXCR4",8,0.198686371100164,"RF"
"ARRB2",8,0.16256157635468,"RF"
"TGFB1",8,0.169950738916256,"RF"
"C3",8,0.175697865353038,"RF"
"APOE",8,0.168308702791461,"RF"
"FOS",8,0.180623973727422,"RF"
"ESR2",8,0.171592775041051,"RF"
"CD36",8,0.181444991789819,"RF"
"ESR1",8,0.165024630541872,"RF"
"NOS1",8,0.156814449917898,"RF"
"IGF1",8,0.165845648604269,"RF"
"FURIN",8,0.16256157635468,"RF"
"SOX9",8,0.160098522167488,"RF"
"NOTCH2",8,0.168308702791461,"RF"
"DNMT3A",8,0.170771756978653,"RF"
"NRP1",8,0.165845648604269,"RF"
"CSF2",8,0.16256157635468,"RF"
"DNMT3B",8,0.165845648604269,"RF"
"PTGS1",8,0.170771756978653,"RF"
"CHUK",8,0.165845648604269,"RF"
"CD40",8,0.153530377668309,"RF"
"BRCA1",8,0.164203612479474,"RF"
"CYP3A4",8,0.165845648604269,"RF"
"CYP27A1",8,0.163382594417077,"RF"
"Type",8,0.164203612479474,"RF"
"_baseline_",8,0.577175697865353,"RF"
"_full_model_",9,0.164203612479474,"RF"
"IL1B",9,0.165024630541872,"RF"
"BCHE",9,0.169950738916256,"RF"
"PTGS2",9,0.160919540229885,"RF"
"IL6",9,0.160098522167488,"RF"
"INS",9,0.172413793103448,"RF"
"XDH",9,0.167487684729064,"RF"
"EPHX2",9,0.169129720853859,"RF"
"SLC6A4",9,0.16256157635468,"RF"
"GSR",9,0.164203612479474,"RF"
"NQO1",9,0.164203612479474,"RF"
"ADRB2",9,0.167487684729064,"RF"
"AKT1",9,0.15927750410509,"RF"
"AGT",9,0.163382594417077,"RF"
"NR3C1",9,0.170771756978653,"RF"
"CCR7",9,0.160098522167488,"RF"
"HMGCR",9,0.151067323481117,"RF"
"GHRL",9,0.149425287356322,"RF"
