"view","Predictor","Target","Importance","nsamples"
"intra","B.cells","Activated_Fib",0.971638249884372,1
"intra","B.cells","Adventitial_Fib",-0.247722666716417,1
"intra","B.cells","B.cells",NA,1
"intra","B.cells","Cycling.cells",-0.231960676943431,1
"intra","B.cells","ECM_Fib",-0.363425842358815,1
"intra","B.cells","Endothelial.cells",-0.716831853259036,1
"intra","B.cells","Epithelial.cells",-0.150325326573112,1
"intra","B.cells","Inflammatory_Fib",1.38346445129387,1
"intra","B.cells","Macrophages",-0.500188081313954,1
"intra","B.cells","Mast.cells",0.356717679241947,1
"intra","B.cells","Neutrophils",0.359052094704447,1
"intra","B.cells","PI16_Fib",-0.475932815469873,1
"intra","B.cells","Pericytes",-0.697645011741511,1
"intra","B.cells","Plasma.cells",-0.111313567294251,1
"intra","B.cells","T.cells",-0.453666323348756,1
"intra","B.cells","pDCs",-0.220687407344868,1
"intra","Cycling.cells","Activated_Fib",0.183308377025745,1
"intra","Cycling.cells","Adventitial_Fib",0.719287034704882,1
"intra","Cycling.cells","B.cells",0.0344465739609512,1
"intra","Cycling.cells","Cycling.cells",NA,1
"intra","Cycling.cells","ECM_Fib",-0.447976078533999,1
"intra","Cycling.cells","Endothelial.cells",-0.101824437713054,1
"intra","Cycling.cells","Epithelial.cells",-0.751033118828044,1
"intra","Cycling.cells","Inflammatory_Fib",-0.15917263923177,1
"intra","Cycling.cells","Macrophages",0.792032192191192,1
"intra","Cycling.cells","Mast.cells",-0.86902508835106,1
"intra","Cycling.cells","Neutrophils",-0.564441821513274,1
"intra","Cycling.cells","PI16_Fib",1.34792751886128,1
"intra","Cycling.cells","Pericytes",-0.367519586746196,1
"intra","Cycling.cells","Plasma.cells",-0.521377286739668,1
"intra","Cycling.cells","T.cells",-0.202256803336215,1
"intra","Cycling.cells","pDCs",-0.677125932863662,1
"intra","ECM_Fib","Activated_Fib",-0.132582207664775,1
"intra","ECM_Fib","Adventitial_Fib",-0.357843824569375,1
"intra","ECM_Fib","B.cells",-0.435830191913982,1
"intra","ECM_Fib","Cycling.cells",-0.207588972045185,1
"intra","ECM_Fib","ECM_Fib",NA,1
"intra","ECM_Fib","Endothelial.cells",-0.0971373965099459,1
"intra","ECM_Fib","Epithelial.cells",0.235302698126979,1
"intra","ECM_Fib","Inflammatory_Fib",-0.478413298098579,1
"intra","ECM_Fib","Macrophages",0.801566317955058,1
"intra","ECM_Fib","Mast.cells",1.60844455297961,1
"intra","ECM_Fib","Neutrophils",1.75050791073396,1
"intra","ECM_Fib","PI16_Fib",0.395639061504831,1
"intra","ECM_Fib","Pericytes",0.673236278794176,1
"intra","ECM_Fib","Plasma.cells",0.254199413735513,1
"intra","ECM_Fib","T.cells",-0.19577442547812,1
"intra","ECM_Fib","pDCs",0.122530502277129,1
"intra","Endothelial.cells","Activated_Fib",-0.159624635719228,1
"intra","Endothelial.cells","Adventitial_Fib",-0.310309089037914,1
"intra","Endothelial.cells","B.cells",-0.620783962138716,1
"intra","Endothelial.cells","Cycling.cells",-0.66096300198197,1
"intra","Endothelial.cells","ECM_Fib",-0.117340359703636,1
"intra","Endothelial.cells","Endothelial.cells",NA,1
"intra","Endothelial.cells","Epithelial.cells",1.09226984335215,1
"intra","Endothelial.cells","Inflammatory_Fib",-0.270212577026823,1
"intra","Endothelial.cells","Macrophages",-0.47356658372139,1
"intra","Endothelial.cells","Mast.cells",0.192871880029102,1
"intra","Endothelial.cells","Neutrophils",-0.155017337209442,1
"intra","Endothelial.cells","PI16_Fib",0.288708122262335,1
"intra","Endothelial.cells","Pericytes",2.70259144278694,1
"intra","Endothelial.cells","Plasma.cells",-0.0799316182134847,1
"intra","Endothelial.cells","T.cells",-0.707263554938221,1
"intra","Endothelial.cells","pDCs",-1.1154005997201,1
"intra","Epithelial.cells","Activated_Fib",2.13212702465319,1
"intra","Epithelial.cells","Adventitial_Fib",3.05714042224669,1
"intra","Epithelial.cells","B.cells",2.94077550380054,1
"intra","Epithelial.cells","Cycling.cells",1.65070534637598,1
"intra","Epithelial.cells","ECM_Fib",3.14625324682551,1
"intra","Epithelial.cells","Endothelial.cells",2.62604426387812,1
"intra","Epithelial.cells","Epithelial.cells",NA,1
"intra","Epithelial.cells","Inflammatory_Fib",0.152028096025276,1
"intra","Epithelial.cells","Macrophages",2.19710444416649,1
"intra","Epithelial.cells","Mast.cells",0.294178771710871,1
"intra","Epithelial.cells","Neutrophils",1.50291412201257,1
"intra","Epithelial.cells","PI16_Fib",0.614339180393808,1
"intra","Epithelial.cells","Pericytes",1.72293632240149,1
"intra","Epithelial.cells","Plasma.cells",3.34089269140379,1
"intra","Epithelial.cells","T.cells",2.44973845091282,1
"intra","Epithelial.cells","pDCs",1.53266193153823,1
"intra","Inflammatory_Fib","Activated_Fib",0.484963856157213,1
"intra","Inflammatory_Fib","Adventitial_Fib",-0.378052452660444,1
"intra","Inflammatory_Fib","B.cells",0.717347850373704,1
"intra","Inflammatory_Fib","Cycling.cells",0.059655517196301,1
"intra","Inflammatory_Fib","ECM_Fib",0.0867117927658468,1
"intra","Inflammatory_Fib","Endothelial.cells",-0.414213235244802,1
"intra","Inflammatory_Fib","Epithelial.cells",0.418920157590454,1
"intra","Inflammatory_Fib","Inflammatory_Fib",NA,1
"intra","Inflammatory_Fib","Macrophages",0.906142214618605,1
"intra","Inflammatory_Fib","Mast.cells",-0.37148317818684,1
"intra","Inflammatory_Fib","Neutrophils",0.403543161383535,1
"intra","Inflammatory_Fib","PI16_Fib",-0.366702834971002,1
"intra","Inflammatory_Fib","Pericytes",-0.339695734834325,1
"intra","Inflammatory_Fib","Plasma.cells",0.109336256055522,1
"intra","Inflammatory_Fib","T.cells",-0.0928064289441456,1
"intra","Inflammatory_Fib","pDCs",-0.232139826830418,1
"intra","Macrophages","Activated_Fib",1.05337972513424,1
"intra","Macrophages","Adventitial_Fib",0.169919954881263,1
"intra","Macrophages","B.cells",-0.245572796596918,1
"intra","Macrophages","Cycling.cells",2.31894239472198,1
"intra","Macrophages","ECM_Fib",0.614116015751044,1
"intra","Macrophages","Endothelial.cells",-0.387168456382817,1
"intra","Macrophages","Epithelial.cells",1.33022840445568,1
"intra","Macrophages","Inflammatory_Fib",2.83090269627403,1
"intra","Macrophages","Macrophages",NA,1
"intra","Macrophages","Mast.cells",0.386918128977858,1
"intra","Macrophages","Neutrophils",-0.440778150526217,1
"intra","Macrophages","PI16_Fib",-1.108261168335,1
"intra","Macrophages","Pericytes",0.0529407557204958,1
"intra","Macrophages","Plasma.cells",0.0665968824507079,1
"intra","Macrophages","T.cells",1.83534142983146,1
"intra","Macrophages","pDCs",-0.236664564263401,1
"intra","Mast.cells","Activated_Fib",-0.915332784718728,1
"intra","Mast.cells","Adventitial_Fib",-0.653918241742071,1
"intra","Mast.cells","B.cells",-0.703135058996784,1
"intra","Mast.cells","Cycling.cells",-0.9593100268653,1
"intra","Mast.cells","ECM_Fib",-0.71739114274222,1
"intra","Mast.cells","Endothelial.cells",-0.611036309534911,1
"intra","Mast.cells","Epithelial.cells",-1.02058253124717,1
"intra","Mast.cells","Inflammatory_Fib",-0.730475739455539,1
"intra","Mast.cells","Macrophages",-0.831900549320726,1
"intra","Mast.cells","Mast.cells",NA,1
"intra","Mast.cells","Neutrophils",-1.81988921726477,1
"intra","Mast.cells","PI16_Fib",1.35382299356101,1
"intra","Mast.cells","Pericytes",-0.526835811409803,1
"intra","Mast.cells","Plasma.cells",-0.81500190367077,1
"intra","Mast.cells","T.cells",-0.644233690231784,1
"intra","Mast.cells","pDCs",-0.345530142615796,1
"intra","Neutrophils","Activated_Fib",-1.13285502303558,1
"intra","Neutrophils","Adventitial_Fib",-0.789827223360247,1
"intra","Neutrophils","B.cells",-0.650459876332613,1
"intra","Neutrophils","Cycling.cells",-0.766284904081731,1
"intra","Neutrophils","ECM_Fib",-0.802903020672544,1
"intra","Neutrophils","Endothelial.cells",-0.830234717526057,1
"intra","Neutrophils","Epithelial.cells",-1.10894746429432,1
"intra","Neutrophils","Inflammatory_Fib",-0.503076631034942,1
"intra","Neutrophils","Macrophages",-0.938061450312476,1
"intra","Neutrophils","Mast.cells",-1.19264761468535,1
"intra","Neutrophils","Neutrophils",NA,1
"intra","Neutrophils","PI16_Fib",-0.684915616143268,1
"intra","Neutrophils","Pericytes",-0.763137273919898,1
"intra","Neutrophils","Plasma.cells",-0.526311711161586,1
"intra","Neutrophils","T.cells",-0.873173125238949,1
"intra","Neutrophils","pDCs",-0.0760802770288176,1
"intra","PI16_Fib","Activated_Fib",0.439918963661987,1
"intra","PI16_Fib","Adventitial_Fib",-0.57375132014662,1
"intra","PI16_Fib","B.cells",-0.562830904252245,1
"intra","PI16_Fib","Cycling.cells",-0.239887345951599,1
"intra","PI16_Fib","ECM_Fib",-0.613197409047448,1
"intra","PI16_Fib","Endothelial.cells",-0.606636644579073,1
"intra","PI16_Fib","Epithelial.cells",-0.870633533996227,1
"intra","PI16_Fib","Inflammatory_Fib",-0.8693829370569,1
"intra","PI16_Fib","Macrophages",-1.15437215557391,1
"intra","PI16_Fib","Mast.cells",2.09504007007291,1
"intra","PI16_Fib","Neutrophils",-0.133794044747718,1
"intra","PI16_Fib","PI16_Fib",NA,1
"intra","PI16_Fib","Pericytes",-0.817320674500407,1
"intra","PI16_Fib","Plasma.cells",-0.374749712497768,1
"intra","PI16_Fib","T.cells",-0.746723914398156,1
"intra","PI16_Fib","pDCs",1.19280164805881,1
"intra","Pericytes","Activated_Fib",-0.736398699606513,1
"intra","Pericytes","Adventitial_Fib",-0.86553799429568,1
"intra","Pericytes","B.cells",-0.683701750632411,1
"intra","Pericytes","Cycling.cells",-0.887873456137764,1
"intra","Pericytes","ECM_Fib",-0.395464041528352,1
"intra","Pericytes","Endothelial.cells",1.6435769900257,1
"intra","Pericytes","Epithelial.cells",-0.854034929070905,1
"intra","Pericytes","Inflammatory_Fib",-0.766773965062982,1
"intra","Pericytes","Macrophages",-0.715885574510913,1
"intra","Pericytes","Mast.cells",0.130399836249205,1
"intra","Pericytes","Neutrophils",-0.975799428275095,1
"intra","Pericytes","PI16_Fib",-0.685509140837546,1
"intra","Pericytes","Pericytes",NA,1
"intra","Pericytes","Plasma.cells",-0.710447810226907,1
"intra","Pericytes","T.cells",-0.690361962199956,1
"intra","Pericytes","pDCs",1.21896440077287,1
"intra","Plasma.cells","Activated_Fib",-0.650583619977513,1
"intra","Plasma.cells","Adventitial_Fib",0.732188170582896,1
"intra","Plasma.cells","B.cells",1.23078915989234,1
"intra","Plasma.cells","Cycling.cells",0.0468697142288188,1
"intra","Plasma.cells","ECM_Fib",0.792531118999936,1
"intra","Plasma.cells","Endothelial.cells",0.875278819262236,1
"intra","Plasma.cells","Epithelial.cells",1.77400967297676,1
"intra","Plasma.cells","Inflammatory_Fib",-0.570588612831927,1
"intra","Plasma.cells","Macrophages",-0.493429393104465,1
"intra","Plasma.cells","Mast.cells",0.555710678349194,1
"intra","Plasma.cells","Neutrophils",0.97452402085357,1
"intra","Plasma.cells","PI16_Fib",1.1042020830762,1
"intra","Plasma.cells","Pericytes",-0.134071756952271,1
"intra","Plasma.cells","Plasma.cells",NA,1
"intra","Plasma.cells","T.cells",0.684795364421534,1
"intra","Plasma.cells","pDCs",1.48955320642123,1
"intra","T.cells","Activated_Fib",0.337227308352024,1
"intra","T.cells","Adventitial_Fib",0.464624690628828,1
"intra","T.cells","B.cells",-0.008567388140183,1
"intra","T.cells","Cycling.cells",-0.350266415763515,1
"intra","T.cells","ECM_Fib",-0.364365062516658,1
"intra","T.cells","Endothelial.cells",-0.70422597312573,1
"intra","T.cells","Epithelial.cells",-0.392792761484572,1
"intra","T.cells","Inflammatory_Fib",-0.2621042505276,1
"intra","T.cells","Macrophages",0.792046532514156,1
"intra","T.cells","Mast.cells",-0.265686552686892,1
"intra","T.cells","Neutrophils",-0.804937275123851,1
"intra","T.cells","PI16_Fib",-1.43695672532448,1
"intra","T.cells","Pericytes",-0.745519033529409,1
"intra","T.cells","Plasma.cells",0.027264991514942,1
"intra","T.cells","T.cells",NA,1
"intra","T.cells","pDCs",-0.167653228531209,1
"intra","pDCs","Activated_Fib",-0.945247519499855,1
"intra","pDCs","Adventitial_Fib",-0.889584757932443,1
"intra","pDCs","B.cells",-0.875562898654023,1
"intra","pDCs","Cycling.cells",-1.01484865783191,1
"intra","pDCs","ECM_Fib",-0.938227185979909,1
"intra","pDCs","Endothelial.cells",-0.907100912654828,1
"intra","pDCs","Epithelial.cells",-1.19100112393519,1
"intra","pDCs","Inflammatory_Fib",-0.758968609304778,1
"intra","pDCs","Macrophages",-1.14953282743391,1
"intra","pDCs","Mast.cells",-0.666840755650452,1
"intra","pDCs","Neutrophils",0.52167232935497,1
"intra","pDCs","PI16_Fib",0.434490970488357,1
"intra","pDCs","Pericytes",-0.347322244888248,1
"intra","pDCs","Plasma.cells",-0.777973552544595,1
"intra","pDCs","T.cells",-0.971609093601777,1
"intra","pDCs","pDCs",NA,1
"juxta.50","juxtaActivated_Fib","Activated_Fib",2.71463527165297,1
"juxta.50","juxtaActivated_Fib","Adventitial_Fib",0.807571861302276,1
"juxta.50","juxtaActivated_Fib","B.cells",0.091880377583139,1
"juxta.50","juxtaActivated_Fib","Cycling.cells",0.573324401097689,1
"juxta.50","juxtaActivated_Fib","ECM_Fib",-0.236941650487391,1
"juxta.50","juxtaActivated_Fib","Endothelial.cells",-0.239708858293011,1
"juxta.50","juxtaActivated_Fib","Epithelial.cells",-0.272004865112327,1
"juxta.50","juxtaActivated_Fib","Inflammatory_Fib",0.67679339397147,1
"juxta.50","juxtaActivated_Fib","Macrophages",0.144995230743165,1
"juxta.50","juxtaActivated_Fib","Mast.cells",-1.13515936588103,1
"juxta.50","juxtaActivated_Fib","Neutrophils",0.0919548757800858,1
"juxta.50","juxtaActivated_Fib","PI16_Fib",0.0200965028305377,1
"juxta.50","juxtaActivated_Fib","Pericytes",-0.158417764970584,1
"juxta.50","juxtaActivated_Fib","Plasma.cells",-0.500859165454602,1
"juxta.50","juxtaActivated_Fib","T.cells",-0.450972135900905,1
"juxta.50","juxtaActivated_Fib","pDCs",-0.0710224924639411,1
"juxta.50","juxtaAdventitial_Fib","Activated_Fib",1.12256259846271,1
"juxta.50","juxtaAdventitial_Fib","Adventitial_Fib",1.43413965516881,1
"juxta.50","juxtaAdventitial_Fib","B.cells",0.171926405652788,1
"juxta.50","juxtaAdventitial_Fib","Cycling.cells",-0.515094422434475,1
"juxta.50","juxtaAdventitial_Fib","ECM_Fib",-0.159683049466434,1
"juxta.50","juxtaAdventitial_Fib","Endothelial.cells",-0.628021491694687,1
"juxta.50","juxtaAdventitial_Fib","Epithelial.cells",-0.376729347148227,1
"juxta.50","juxtaAdventitial_Fib","Inflammatory_Fib",-0.190253314786687,1
"juxta.50","juxtaAdventitial_Fib","Macrophages",-0.177466457130359,1
"juxta.50","juxtaAdventitial_Fib","Mast.cells",-0.258873833942758,1
"juxta.50","juxtaAdventitial_Fib","Neutrophils",-0.362228752406777,1
"juxta.50","juxtaAdventitial_Fib","PI16_Fib",-0.022533203747624,1
"juxta.50","juxtaAdventitial_Fib","Pericytes",-0.791934710334716,1
"juxta.50","juxtaAdventitial_Fib","Plasma.cells",0.0999586603451609,1
"juxta.50","juxtaAdventitial_Fib","T.cells",-0.271631008423215,1
"juxta.50","juxtaAdventitial_Fib","pDCs",-0.661388833950716,1
"juxta.50","juxtaB.cells","Activated_Fib",-0.278103802686414,1
"juxta.50","juxtaB.cells","Adventitial_Fib",0.256943688697474,1
"juxta.50","juxtaB.cells","B.cells",1.17621102124743,1
"juxta.50","juxtaB.cells","Cycling.cells",0.0809650903765217,1
"juxta.50","juxtaB.cells","ECM_Fib",-0.208119236882538,1
"juxta.50","juxtaB.cells","Endothelial.cells",-0.398563763923333,1
"juxta.50","juxtaB.cells","Epithelial.cells",-0.101955785466111,1
"juxta.50","juxtaB.cells","Inflammatory_Fib",0.222830600959894,1
"juxta.50","juxtaB.cells","Macrophages",0.0591031222690201,1
"juxta.50","juxtaB.cells","Mast.cells",-1.51174426117913,1
"juxta.50","juxtaB.cells","Neutrophils",-0.320104738544247,1
"juxta.50","juxtaB.cells","PI16_Fib",-0.00584186000338811,1
"juxta.50","juxtaB.cells","Pericytes",0.0714504116188263,1
"juxta.50","juxtaB.cells","Plasma.cells",-0.340301260324963,1
"juxta.50","juxtaB.cells","T.cells",1.34404633478913,1
"juxta.50","juxtaB.cells","pDCs",0.427424382732236,1
"juxta.50","juxtaCycling.cells","Activated_Fib",0.543185373554127,1
"juxta.50","juxtaCycling.cells","Adventitial_Fib",-0.193561326877031,1
"juxta.50","juxtaCycling.cells","B.cells",-0.459439611792721,1
"juxta.50","juxtaCycling.cells","Cycling.cells",3.0470474172375,1
"juxta.50","juxtaCycling.cells","ECM_Fib",-0.204412705435085,1
"juxta.50","juxtaCycling.cells","Endothelial.cells",-0.353075733160417,1
"juxta.50","juxtaCycling.cells","Epithelial.cells",-0.313008976652952,1
"juxta.50","juxtaCycling.cells","Inflammatory_Fib",0.547154052226209,1
"juxta.50","juxtaCycling.cells","Macrophages",0.349066587127206,1
"juxta.50","juxtaCycling.cells","Mast.cells",-1.25895512778398,1
"juxta.50","juxtaCycling.cells","Neutrophils",-0.0630267452033038,1
"juxta.50","juxtaCycling.cells","PI16_Fib",0.0270843332724296,1
"juxta.50","juxtaCycling.cells","Pericytes",-0.843103314415902,1
"juxta.50","juxtaCycling.cells","Plasma.cells",-0.478074430967694,1
"juxta.50","juxtaCycling.cells","T.cells",0.676860063712239,1
"juxta.50","juxtaCycling.cells","pDCs",-0.790319765028071,1
"juxta.50","juxtaECM_Fib","Activated_Fib",-0.855647318637936,1
"juxta.50","juxtaECM_Fib","Adventitial_Fib",0.110839917390038,1
"juxta.50","juxtaECM_Fib","B.cells",-0.529459106981014,1
"juxta.50","juxtaECM_Fib","Cycling.cells",-0.443419612167093,1
"juxta.50","juxtaECM_Fib","ECM_Fib",1.54608804662273,1
"juxta.50","juxtaECM_Fib","Endothelial.cells",-0.292146468890613,1
"juxta.50","juxtaECM_Fib","Epithelial.cells",-0.233327059898839,1
"juxta.50","juxtaECM_Fib","Inflammatory_Fib",-0.298335066630129,1
"juxta.50","juxtaECM_Fib","Macrophages",-0.116291069343749,1
"juxta.50","juxtaECM_Fib","Mast.cells",1.48074906472576,1
"juxta.50","juxtaECM_Fib","Neutrophils",-0.279563078993283,1
"juxta.50","juxtaECM_Fib","PI16_Fib",0.0536229395398396,1
"juxta.50","juxtaECM_Fib","Pericytes",-0.492476802893003,1
"juxta.50","juxtaECM_Fib","Plasma.cells",-0.238508091702705,1
"juxta.50","juxtaECM_Fib","T.cells",-0.35606468140021,1
"juxta.50","juxtaECM_Fib","pDCs",0.073340590597024,1
"juxta.50","juxtaEndothelial.cells","Activated_Fib",-0.768708237809489,1
"juxta.50","juxtaEndothelial.cells","Adventitial_Fib",-0.812682850184886,1
"juxta.50","juxtaEndothelial.cells","B.cells",-0.607657335053668,1
"juxta.50","juxtaEndothelial.cells","Cycling.cells",-0.200174492329247,1
"juxta.50","juxtaEndothelial.cells","ECM_Fib",0.21121502237681,1
"juxta.50","juxtaEndothelial.cells","Endothelial.cells",1.6711485426901,1
"juxta.50","juxtaEndothelial.cells","Epithelial.cells",1.03982986897336,1
"juxta.50","juxtaEndothelial.cells","Inflammatory_Fib",-0.959551495140271,1
"juxta.50","juxtaEndothelial.cells","Macrophages",0.0584728294121219,1
"juxta.50","juxtaEndothelial.cells","Mast.cells",-0.0298113229296936,1
"juxta.50","juxtaEndothelial.cells","Neutrophils",-0.358224317646442,1
"juxta.50","juxtaEndothelial.cells","PI16_Fib",-0.00983622716759601,1
"juxta.50","juxtaEndothelial.cells","Pericytes",2.60607447328084,1
"juxta.50","juxtaEndothelial.cells","Plasma.cells",0.115288027415269,1
"juxta.50","juxtaEndothelial.cells","T.cells",-0.544308830109615,1
"juxta.50","juxtaEndothelial.cells","pDCs",1.23000903776638,1
"juxta.50","juxtaEpithelial.cells","Activated_Fib",-0.89242713760874,1
"juxta.50","juxtaEpithelial.cells","Adventitial_Fib",0.711229309052757,1
"juxta.50","juxtaEpithelial.cells","B.cells",0.709420900838238,1
"juxta.50","juxtaEpithelial.cells","Cycling.cells",-0.57968717020487,1
"juxta.50","juxtaEpithelial.cells","ECM_Fib",-0.015217071326044,1
"juxta.50","juxtaEpithelial.cells","Endothelial.cells",0.537387792231197,1
"juxta.50","juxtaEpithelial.cells","Epithelial.cells",1.10098275811073,1
"juxta.50","juxtaEpithelial.cells","Inflammatory_Fib",-0.807802628391281,1
"juxta.50","juxtaEpithelial.cells","Macrophages",-0.291185817213103,1
"juxta.50","juxtaEpithelial.cells","Mast.cells",0.02778582004104,1
"juxta.50","juxtaEpithelial.cells","Neutrophils",-0.28673562750448,1
"juxta.50","juxtaEpithelial.cells","PI16_Fib",-0.0217975770527022,1
"juxta.50","juxtaEpithelial.cells","Pericytes",0.701345635908408,1
"juxta.50","juxtaEpithelial.cells","Plasma.cells",1.20944758656285,1
"juxta.50","juxtaEpithelial.cells","T.cells",0.186661392507111,1
"juxta.50","juxtaEpithelial.cells","pDCs",-0.79714919089379,1
"juxta.50","juxtaInflammatory_Fib","Activated_Fib",0.758671686286613,1
"juxta.50","juxtaInflammatory_Fib","Adventitial_Fib",-0.39547125809113,1
"juxta.50","juxtaInflammatory_Fib","B.cells",0.403404321019119,1
"juxta.50","juxtaInflammatory_Fib","Cycling.cells",0.339589438162298,1
"juxta.50","juxtaInflammatory_Fib","ECM_Fib",-0.141415043941921,1
"juxta.50","juxtaInflammatory_Fib","Endothelial.cells",-0.51149819922573,1
"juxta.50","juxtaInflammatory_Fib","Epithelial.cells",-0.247040436665409,1
"juxta.50","juxtaInflammatory_Fib","Inflammatory_Fib",2.81932958118428,1
"juxta.50","juxtaInflammatory_Fib","Macrophages",0.484230678087556,1
"juxta.50","juxtaInflammatory_Fib","Mast.cells",0.128694810640325,1
"juxta.50","juxtaInflammatory_Fib","Neutrophils",-0.427992168796092,1
"juxta.50","juxtaInflammatory_Fib","PI16_Fib",-0.0185988016567603,1
"juxta.50","juxtaInflammatory_Fib","Pericytes",-0.338103402440028,1
"juxta.50","juxtaInflammatory_Fib","Plasma.cells",-0.401111977456472,1
"juxta.50","juxtaInflammatory_Fib","T.cells",-0.0961527947138792,1
"juxta.50","juxtaInflammatory_Fib","pDCs",-0.134686703206281,1
"juxta.50","juxtaMacrophages","Activated_Fib",0.798031878813607,1
"juxta.50","juxtaMacrophages","Adventitial_Fib",-0.60671411752662,1
"juxta.50","juxtaMacrophages","B.cells",0.46124272751304,1
"juxta.50","juxtaMacrophages","Cycling.cells",1.14529777348147,1
"juxta.50","juxtaMacrophages","ECM_Fib",-0.158462670191394,1
"juxta.50","juxtaMacrophages","Endothelial.cells",-0.295285687238243,1
"juxta.50","juxtaMacrophages","Epithelial.cells",0.176802999646622,1
"juxta.50","juxtaMacrophages","Inflammatory_Fib",1.21551355986267,1
"juxta.50","juxtaMacrophages","Macrophages",1.47323390314751,1
"juxta.50","juxtaMacrophages","Mast.cells",-0.860305300489538,1
"juxta.50","juxtaMacrophages","Neutrophils",0.561679198210037,1
"juxta.50","juxtaMacrophages","PI16_Fib",-0.017881081086259,1
"juxta.50","juxtaMacrophages","Pericytes",-0.0876886396436527,1
"juxta.50","juxtaMacrophages","Plasma.cells",-0.243449866967704,1
"juxta.50","juxtaMacrophages","T.cells",0.245305996966798,1
"juxta.50","juxtaMacrophages","pDCs",-0.212107129649637,1
"juxta.50","juxtaMast.cells","Activated_Fib",-0.0380372086737997,1
"juxta.50","juxtaMast.cells","Adventitial_Fib",-0.464685354499253,1
"juxta.50","juxtaMast.cells","B.cells",-0.649014134173884,1
"juxta.50","juxtaMast.cells","Cycling.cells",-0.637611784411348,1
"juxta.50","juxtaMast.cells","ECM_Fib",-0.0476001445776164,1
"juxta.50","juxtaMast.cells","Endothelial.cells",-0.506485496668607,1
"juxta.50","juxtaMast.cells","Epithelial.cells",-0.481231978812599,1
"juxta.50","juxtaMast.cells","Inflammatory_Fib",-0.883455487506667,1
"juxta.50","juxtaMast.cells","Macrophages",-0.403994757051938,1
"juxta.50","juxtaMast.cells","Mast.cells",1.51767193954302,1
"juxta.50","juxtaMast.cells","Neutrophils",-0.42945527675946,1
"juxta.50","juxtaMast.cells","PI16_Fib",0.0408122512367222,1
"juxta.50","juxtaMast.cells","Pericytes",-0.0863248849669577,1
"juxta.50","juxtaMast.cells","Plasma.cells",-0.592927439178714,1
"juxta.50","juxtaMast.cells","T.cells",-0.620788456652591,1
"juxta.50","juxtaMast.cells","pDCs",0.303961060051136,1
"juxta.50","juxtaNeutrophils","Activated_Fib",-0.271428313614823,1
"juxta.50","juxtaNeutrophils","Adventitial_Fib",-0.422995112727662,1
"juxta.50","juxtaNeutrophils","B.cells",-0.639893356199041,1
"juxta.50","juxtaNeutrophils","Cycling.cells",-0.377838886343152,1
"juxta.50","juxtaNeutrophils","ECM_Fib",-0.237035701562423,1
"juxta.50","juxtaNeutrophils","Endothelial.cells",-0.45089317149518,1
"juxta.50","juxtaNeutrophils","Epithelial.cells",-0.459865443898935,1
"juxta.50","juxtaNeutrophils","Inflammatory_Fib",-0.655899574052392,1
"juxta.50","juxtaNeutrophils","Macrophages",-0.347878695939037,1
"juxta.50","juxtaNeutrophils","Mast.cells",0.472859642391916,1
"juxta.50","juxtaNeutrophils","Neutrophils",3.61781899070973,1
"juxta.50","juxtaNeutrophils","PI16_Fib",-0.00697897468669948,1
"juxta.50","juxtaNeutrophils","Pericytes",-0.139685055100636,1
"juxta.50","juxtaNeutrophils","Plasma.cells",-0.49510372466792,1
