"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","pct_gap"
1.18026738960793e-56,1.25613333960718,0.767,0.454,6.43151305945154e-52,"7","MT1X",0.313
7.43191417486825e-35,1.2500684296424,0.67,0.432,4.0497986721692e-30,"7","C8orf4",0.238
4.07472203626353e-45,1.22193054391587,0.732,0.468,2.22039753200073e-40,"7","STEAP1",0.264
1.87177101491322e-78,5.58385862876318,0.379,0.006,1.01996546144651e-73,"8","CCDC68",0.373
1.27053120932985e-32,5.07335323837238,0.197,0.005,6.92337866588023e-28,"8","TTR",0.192
1.66676770286194e-61,4.76732652032567,0.341,0.01,9.08255056643526e-57,"8","NOTUM",0.331
3.44252083231594e-31,4.37448175763322,0.22,0.009,1.8758984519456e-26,"8","KCNN3",0.211
3.67031726863436e-61,4.35812560889424,0.356,0.016,2.00002928602424e-56,"8","LYPD1",0.34
8.6973771671412e-31,4.27986424969786,0.182,0.007,4.73937476591858e-26,"8","ACSM5",0.175
8.15004037560966e-59,3.86714393949243,0.333,0.016,4.44112000147722e-54,"8","RP11-536I6.2",0.317
5.90288184390598e-32,3.83721450357699,0.182,0.006,3.21659837438125e-27,"8","CD8B",0.176
9.20442236609784e-62,3.80049975917115,0.447,0.028,5.01567383573403e-57,"8","AK5",0.419
2.02680628462137e-96,3.66770566019269,0.826,0.107,1.10444728061588e-91,"8","F13A1",0.719
1.64013529267454e-96,3.55287072928022,0.818,0.089,8.93742523684208e-92,"8","ITIH5",0.729
8.65835540419109e-35,3.53999638032497,0.235,0.013,4.71811102685181e-30,"8","LRRTM1",0.222
8.25369228705855e-43,3.50958489453938,0.258,0.012,4.49760200106394e-38,"8","FAM65B",0.246
4.74951829697167e-47,3.49140316960223,0.258,0.01,2.5881075103858e-42,"8","SPTSSB",0.248
7.06383956262335e-57,3.47622280408557,0.394,0.022,3.84922745446472e-52,"8","POU3F3",0.372
2.07718952826989e-33,3.44741771304348,0.265,0.017,1.13190211774483e-28,"8","BDNF",0.248
4.25723150034767e-48,3.40430379651515,0.341,0.03,2.31985058916945e-43,"8","CAPS",0.311
1.74771506855594e-48,3.25282012470841,0.386,0.034,9.52364895157503e-44,"8","ZNF704",0.352
1.84584365412941e-44,3.25227039986113,0.258,0.016,1.0058371240082e-39,"8","COBLL1",0.242
1.05112886754257e-30,3.25038499768028,0.22,0.014,5.72781142501298e-26,"8","PAX1",0.206
3.72163489887434e-39,3.22523446455005,0.341,0.038,2.02799328909461e-34,"8","COL6A5",0.303
2.46997221511839e-25,3.16856670220075,0.205,0.016,1.34593725946231e-20,"8","GALNTL6",0.189
3.33198843328377e-27,3.16703612780329,0.212,0.018,1.81566713706499e-22,"8","EFCC1",0.194
1.12546315582224e-60,3.15137661008799,0.455,0.034,6.13287382870656e-56,"8","TCEAL2",0.421
2.83672696964681e-19,3.13660430443314,0.174,0.014,1.54578926029994e-14,"8","RP11-401P9.4",0.16
9.19983960920607e-50,3.10355952531277,0.432,0.043,5.01317659984857e-45,"8","HS3ST6",0.389
2.6044669080148e-39,3.08202791341753,0.303,0.026,1.41922610751542e-34,"8","PLCB1",0.277
6.77085845567928e-27,3.0779906764101,0.227,0.019,3.68957618966875e-22,"8","CMYA5",0.208
9.64275980852403e-73,3.06933067745293,0.864,0.186,5.25453267486092e-68,"8","SLC5A3",0.678
2.89778644465751e-78,3.03169730519306,0.614,0.054,1.57906178942277e-73,"8","CNTFR",0.56
