"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","pct_gap"
2.28882180525056e-15,0.877563961715714,0.23,0.094,1.24722477811713e-10,"0","ACKR3",0.136
2.48187992117514e-15,0.407611288085744,0.153,0.058,1.35242600664675e-10,"0","SLC4A2",0.095
2.49532148787318e-15,0.637949175051546,0.225,0.09,1.35975058517185e-10,"0","SLC11A2",0.135
2.66384039855042e-15,0.62813257779881,0.163,0.062,1.45157990997809e-10,"0","EPC2",0.101
2.76614321167409e-15,0.409371047985483,0.262,0.114,1.50732675890545e-10,"0","ARID1A",0.148
2.78498479956671e-15,0.538435678559659,0.219,0.082,1.51759391697989e-10,"0","AGPAT1",0.137
2.79069538859002e-15,0.630683098311605,0.199,0.076,1.52070573115047e-10,"0","ZNF281",0.123
2.82743466511388e-15,0.905988822772551,0.218,0.093,1.54072569771386e-10,"0","RCAN1",0.125
2.8391949301756e-15,0.55826186017913,0.201,0.08,1.54713410135129e-10,"0","DNAJC2",0.121
3.20315454463351e-15,0.631158111408607,0.166,0.065,1.74546297446169e-10,"0","RBMS2",0.101
3.20900321908273e-15,0.341760256277369,0.59,0.327,1.74865003414256e-10,"0","ANKRD12",0.263
3.23922158115009e-15,0.643247835581953,0.183,0.07,1.76511662400031e-10,"0","LRCH3",0.113
3.24096463017214e-15,0.359249445585359,0.242,0.112,1.7660664462734e-10,"0","ALG2",0.13
3.28283279655461e-15,0.489163445470719,0.296,0.127,1.78888124749854e-10,"0","CHD3",0.169
3.40488500815041e-15,0.65321536779016,0.179,0.066,1.85538993864132e-10,"0","ICE1",0.113
3.7451833845687e-15,0.695949646838117,0.172,0.066,2.04082532991918e-10,"0","SEMA6D",0.106
3.76836201658199e-15,0.511515570146758,0.397,0.177,2.05345583007586e-10,"0","ROCK2",0.22
3.86972584510306e-15,0.85477473622679,0.163,0.053,2.10869100751356e-10,"0","CYS1",0.11
3.87305063918725e-15,0.301212974496825,0.332,0.145,2.11050275430591e-10,"0","FAM173A",0.187
3.89822284248832e-15,0.869108442706401,0.176,0.054,2.12421959132874e-10,"0","CCNK",0.122
3.90539319476954e-15,0.880165465353867,0.276,0.1,2.12812685969382e-10,"0","FBLIM1",0.176
3.91764359196968e-15,0.334075607740013,0.317,0.147,2.13480234613612e-10,"0","RBM5",0.17
3.93444082471922e-15,0.606737634399816,0.179,0.068,2.143955494206e-10,"0","ZHX3",0.111
4.0039074222762e-15,0.414448966883525,0.966,0.849,2.18180923254675e-10,"0","JUN",0.117
4.07506106171531e-15,0.614842509143811,0.244,0.097,2.22058227374991e-10,"0","TAF15",0.147
4.26812788355024e-15,0.756942527476121,0.133,0.047,2.3257882463042e-10,"0","PRICKLE2",0.086
4.36466728767077e-15,0.630441562673496,0.221,0.089,2.37839449839756e-10,"0","TMED5",0.132
4.67428718658067e-15,0.590645523711078,0.303,0.128,2.54711257371154e-10,"0","BAZ2B",0.175
4.77164842865479e-15,0.507377231175723,0.301,0.133,2.60016666174257e-10,"0","NUB1",0.168
4.85779615254144e-15,0.461412885760835,0.183,0.084,2.64711027944288e-10,"0","AFAP1",0.099
4.86128965018943e-15,2.10567915888183,0.114,0.019,2.64901395618122e-10,"0","ADGRE2",0.095
4.86752174220677e-15,1.39836763743398,0.132,0.028,2.65240994776331e-10,"0","RILPL1",0.104
5.08794783829508e-15,1.17191450164788,0.138,0.042,2.77252453604376e-10,"0","TP53INP2",0.096
5.15017841054002e-15,0.890171117716732,0.217,0.078,2.80643521947147e-10,"0","TSC22D2",0.139
5.29331504238325e-15,0.352170626701972,0.529,0.275,2.88443323289548e-10,"0","MBNL1",0.254
5.38573651980837e-15,0.997802880060009,0.187,0.058,2.93479554437398e-10,"0","IL4R",0.129
5.47192885075127e-15,0.55328020557482,0.234,0.098,2.98176346935138e-10,"0","ITGA1",0.136
5.50005610099601e-15,0.491287000922642,0.142,0.056,2.99709057055474e-10,"0","SLC25A33",0.086
5.71181730037134e-15,1.32848383584834,0.198,0.046,3.11248348331835e-10,"0","RRP36",0.152
5.78757202185707e-15,0.25254083206532,0.278,0.131,3.15376374615035e-10,"0","SRP54",0.147
6.09088687845706e-15,0.390840489412995,0.913,0.736,3.31904607780882e-10,"0","EMP1",0.177
6.38990036014451e-15,0.262308916989591,0.491,0.239,3.48198450424995e-10,"0","LTBP3",0.252
6.41504890608046e-15,0.413107525529157,0.4,0.191,3.49568844990136e-10,"0","MYO1B",0.209
6.51224165951408e-15,0.457530269317773,0.322,0.148,3.54865072510241e-10,"0","USP47",0.174
6.59665668532715e-15,0.843270750196186,0.156,0.049,3.59465016096847e-10,"0","SMG6",0.107
6.64703079789155e-15,0.310076184017011,0.29,0.134,3.62210002238707e-10,"0","SSBP4",0.156
6.79348047988112e-15,0.38734140090626,0.614,0.331,3.70190338309682e-10,"0","RPN2",0.283
6.80829051082898e-15,0.271189571855396,0.144,0.065,3.70997366516093e-10,"0","UTP23",0.079
6.89482972650701e-15,0.549418720002675,0.242,0.093,3.7571306145682e-10,"0","DNMT1",0.149
6.90191123940914e-15,0.459781905573133,0.366,0.169,3.76098947257883e-10,"0","CCDC186",0.197
6.99920320347214e-15,1.06233965092011,0.184,0.062,3.81400580963604e-10,"0","RUNX3",0.122
7.03919972284145e-15,1.01933462155271,0.171,0.045,3.83580071297076e-10,"0","MEGF10",0.126
7.30203480299984e-15,0.676258725127204,0.128,0.043,3.97902480485068e-10,"0","STAT5A",0.085
7.40470736738723e-15,0.529777587186102,0.157,0.06,4.03497313863665e-10,"0","SEC24A",0.097
7.52656867018713e-15,0.475442031301836,0.246,0.105,4.10137779975837e-10,"0","CTBP2",0.141
7.6172668871336e-15,0.421342820532471,0.345,0.156,4.15080107213684e-10,"0","STAG2",0.189
7.64722604527449e-15,0.517711207912517,0.203,0.082,4.16712641659097e-10,"0","CTCF",0.121
7.73407262373489e-15,0.379906002323185,0.428,0.22,4.21445085412562e-10,"0","PNRC2",0.208
7.85502452730777e-15,0.917681852392874,0.162,0.053,4.28035996542055e-10,"0","TJP2",0.109
7.86990504660426e-15,0.279501904214593,0.453,0.241,4.28846865799559e-10,"0","LSAMP",0.212
8.03262220597244e-15,0.451480454041759,0.139,0.056,4.3771364924785e-10,"0","SACS",0.083
8.0714240327049e-15,0.555094002744121,0.277,0.116,4.39828038390156e-10,"0","PBRM1",0.161
8.12268601168568e-15,0.481033161764822,0.231,0.105,4.42621406148776e-10,"0","ARL5B",0.126
8.24358761755033e-15,0.585238488146633,0.207,0.081,4.49209576455553e-10,"0","ASCC3",0.126
8.40683796123497e-15,0.630150000593876,0.173,0.064,4.58105414183616e-10,"0","ATP6V0A1",0.109
8.4800903025646e-15,0.430351881178211,0.299,0.125,4.6209708076735e-10,"0","G3BP2",0.174
8.57097680423734e-15,0.487960446883542,0.185,0.078,4.67049668016501e-10,"0","SEMA4C",0.107
8.6936871406591e-15,0.459033266627628,0.217,0.095,4.73736399668796e-10,"0","YLPM1",0.122
8.75513017878552e-15,1.02797293999119,0.148,0.044,4.77084553702381e-10,"0","GAREM1",0.104
8.91200259851085e-15,0.909464536692762,0.192,0.062,4.85632845598053e-10,"0","VPS13A",0.13
8.95051090679637e-15,0.419112531684758,0.163,0.064,4.87731240333148e-10,"0","C3orf17",0.099
8.97787355908519e-15,0.481012568817416,0.494,0.23,4.8922228598167e-10,"0","PSMB4",0.264
9.04601481619102e-15,0.387980097220658,0.345,0.162,4.92935439363881e-10,"0","NRP2",0.183
9.12798288392647e-15,0.579650591433673,0.262,0.117,4.97402043310921e-10,"0","EPSTI1",0.145
9.50207229027353e-15,0.655399165567402,0.201,0.074,5.17786923241585e-10,"0","SH3RF3",0.127
9.58531390925771e-15,0.435545266813891,0.277,0.122,5.22322925543271e-10,"0","ZNF24",0.155
9.71330303673758e-15,0.274632735032694,0.961,0.836,5.29297309077904e-10,"0","RPS7",0.125
9.85285674282445e-15,0.73073620855333,0.159,0.056,5.3690186962999e-10,"0","RRP1B",0.103
1.02185608922711e-14,0.706369665696123,0.274,0.102,5.56829820141638e-10,"0","SMCHD1",0.172
1.05120533544872e-14,1.3120821399667,0.111,0.024,5.72822811392716e-10,"0","DGAT1",0.087
1.06236448435333e-14,0.631483560642044,0.321,0.132,5.78903654813818e-10,"0","VEGFB",0.189
1.06645816265189e-14,0.421129681642123,0.281,0.12,5.8113438199227e-10,"0","PTGR1",0.161
1.06733584255354e-14,0.620325734844923,0.24,0.082,5.81612647324273e-10,"0","FBXO18",0.158
1.07546815230549e-14,0.898658493420812,0.156,0.048,5.86044105554306e-10,"0","FADS2",0.108
1.09354341017903e-14,0.824383751375447,0.131,0.039,5.95893675074757e-10,"0","CLCN7",0.092
1.11967276888504e-14,1.30530619152796,0.107,0.025,6.10132085220837e-10,"0","ZCCHC2",0.082
1.13740831544672e-14,0.326861392050994,0.353,0.171,6.19796539253225e-10,"0","DHX29",0.182
1.18245549461521e-14,0.393135784125401,0.453,0.226,6.4434364812572e-10,"0","CALCOCO2",0.227
1.19604801384877e-14,0.470974589173891,0.337,0.141,6.51750483706472e-10,"0","COA4",0.196
1.20253354062955e-14,0.348074353014836,0.288,0.133,6.55284576959853e-10,"0","RYK",0.155
1.27007140995428e-14,0.369478964192211,0.34,0.163,6.92087312712288e-10,"0","BAZ1B",0.177
1.29925246573066e-14,0.555951029897062,0.192,0.072,7.0798865362595e-10,"0","NFATC2IP",0.12
1.30176581522709e-14,0.618596515338579,0.125,0.048,7.09358228033546e-10,"0","SNAI1",0.077
1.31051285142146e-14,0.891122359068224,0.151,0.045,7.14124662996581e-10,"0","GAK",0.106
1.32077192523699e-14,0.398498679074515,0.317,0.152,7.19715037500142e-10,"0","SLC16A3",0.165
1.35187546234119e-14,0.55935285393688,0.207,0.081,7.36663976938961e-10,"0","CTTNBP2NL",0.126
1.38204467692031e-14,0.903051666053087,0.144,0.04,7.53103785347418e-10,"0","LZTS2",0.104
1.38212162721923e-14,0.430663512937726,0.305,0.14,7.53145717104304e-10,"0","IPO7",0.165
1.4434409176867e-14,0.976999801185476,0.213,0.084,7.86559824865836e-10,"0","ODC1",0.129
1.44982983177588e-14,0.856822820885094,0.14,0.039,7.9004127193131e-10,"0","FAM21A",0.101
1.51126561015825e-14,1.078320578685,0.168,0.05,8.23518856287436e-10,"0","EHD1",0.118
1.54923680564599e-14,0.604405784985236,0.181,0.072,8.44210120132615e-10,"0","MSX2",0.109
1.56182477665529e-14,0.644398169189612,0.836,0.677,8.51069557295002e-10,"0","APCDD1",0.159
1.6037483057568e-14,0.656240965327229,0.205,0.076,8.73914526772996e-10,"0","UBAC1",0.129
1.60397345260585e-14,0.255946488043402,0.429,0.214,8.74037213793979e-10,"0","BMP1",0.215
1.66240158412975e-14,0.54093964246831,0.29,0.131,9.05875871223985e-10,"0","ABCA1",0.159
1.66943419008302e-14,1.11427068832698,0.14,0.042,9.09708078860037e-10,"0","PLEKHH3",0.098
1.76361830118867e-14,0.436109379068241,0.485,0.24,9.61030884683728e-10,"0","VCP",0.245
1.88395028731381e-14,0.369793174813147,0.18,0.074,1.02660219056304e-09,"0","RP1-79C4.4",0.106
1.90901978324126e-14,0.757206699576124,0.148,0.045,1.04026306028383e-09,"0","RNPEPL1",0.103
1.98967767487936e-14,0.699945164162708,0.17,0.062,1.08421515859526e-09,"0","ZNF618",0.108
2.03363846844015e-14,0.373184886233946,0.382,0.173,1.10817027422241e-09,"0","FBXW5",0.209
2.07591703773509e-14,0.383916459631746,0.304,0.148,1.1312087122026e-09,"0","URI1",0.156
2.11815777705782e-14,0.807622893062345,0.138,0.045,1.15422653587435e-09,"0","C6orf106",0.093
2.13458537725697e-14,0.305097668364045,0.667,0.41,1.16317826377487e-09,"0","ECM1",0.257
2.15265791109387e-14,0.636086176067548,0.167,0.059,1.17302634891327e-09,"0","RBM28",0.108
2.21173617465848e-14,0.825442436999215,0.171,0.049,1.2052192762949e-09,"0","RAPH1",0.122
2.231907022846e-14,0.519236626777832,0.221,0.091,1.21621077488924e-09,"0","B4GALT2",0.13
2.268058723829e-14,0.856579471729061,0.152,0.05,1.2359105597889e-09,"0","FOXO1",0.102
2.29719135294694e-14,0.637607094749438,0.235,0.089,1.25178551204785e-09,"0","CEP170",0.146
2.3068967462719e-14,1.17397954518532,0.124,0.034,1.25707417497848e-09,"0","ARHGEF11",0.09
2.30848251215627e-14,0.332400450245299,0.488,0.263,1.2579382905242e-09,"0","FOXP1",0.225
2.31012303088742e-14,0.569624696375562,0.301,0.124,1.25883224199117e-09,"0","SNRNP200",0.177
2.39087940462612e-14,0.454916855866043,0.19,0.069,1.30283800516887e-09,"0","ACO2",0.121
2.39631535911106e-14,1.36489294322148,0.104,0.026,1.3058001654868e-09,"0","RPGR",0.078
2.42134185420118e-14,0.433854703797436,0.259,0.112,1.3194376031913e-09,"0","FBXO9",0.147
2.56544959352658e-14,0.995340424075563,0.139,0.041,1.39796479250451e-09,"0","PPP1R12C",0.098
2.62988575486953e-14,0.590452008444493,0.312,0.129,1.43307734554351e-09,"0","VPS13C",0.183
2.78493852060284e-14,0.787970847043007,0.132,0.043,1.5175686986469e-09,"0","IRAK1",0.089
2.81427305796018e-14,1.03627823962124,0.112,0.032,1.53355367474366e-09,"0","PPRC1",0.08
2.99615865831104e-14,0.256063225485703,0.453,0.23,1.63266677608685e-09,"0","ALKBH7",0.223
3.01835387604874e-14,0.2619453747986,0.789,0.552,1.64476139413648e-09,"0","TMEM176B",0.237
3.0933236814986e-14,0.925165470625583,0.221,0.08,1.68561394052221e-09,"0","ACSL1",0.141
3.17201064184334e-14,0.428559660581893,0.312,0.142,1.72849203895327e-09,"0","GOLGA3",0.17
3.22184856888505e-14,1.11304924362229,0.155,0.045,1.75564972215684e-09,"0","BRD1",0.11
3.44688142190206e-14,0.956128058720544,0.135,0.041,1.87827462442287e-09,"0","BTAF1",0.094
3.47236071047214e-14,1.18274761402141,0.149,0.037,1.89215879835048e-09,"0","DTX4",0.112
3.53018961703055e-14,0.472923339722197,0.223,0.091,1.92367092611229e-09,"0","ZMYM4",0.132
3.62179656772588e-14,0.751016024129902,0.161,0.059,1.97358938568519e-09,"0","UGGT1",0.102
3.69331605380692e-14,1.02309128098965,0.124,0.037,2.01256178404046e-09,"0","HGF",0.087
3.70011055197875e-14,0.820897824807196,0.115,0.039,2.01626424198426e-09,"0","DAB2IP",0.076
3.73415648155414e-14,0.46796162644371,0.118,0.046,2.03481654992848e-09,"0","FAM102A",0.072
3.86080324038636e-14,1.08680420827839,0.115,0.032,2.10382890175134e-09,"0","EID2",0.083
3.90125375282842e-14,0.416867961113124,0.228,0.1,2.12587119499126e-09,"0","TGFBR1",0.128
3.91157236986181e-14,0.405722731241879,0.401,0.192,2.1314940157851e-09,"0","MBTPS1",0.209
3.97170977770903e-14,1.24078988720582,0.115,0.029,2.1642640920692e-09,"0","ANKRD9",0.086
4.00383372329695e-14,0.551258848400475,0.199,0.079,2.18176907249898e-09,"0","UBR2",0.12
4.01053667409057e-14,0.261122500479249,0.405,0.207,2.18542164444543e-09,"0","PSMD2",0.198
4.16674739467299e-14,0.780146315619936,0.95,0.834,2.27054399030521e-09,"0","TIMP1",0.116
4.43871505231979e-14,0.591825244312461,0.107,0.041,2.4187446063101e-09,"0","AKAP10",0.066
4.45779589936634e-14,0.615984686905847,0.172,0.063,2.4291421414827e-09,"0","SPRY2",0.109
5.00922798807259e-14,0.377152144137955,0.619,0.364,2.72962851526052e-09,"0","CTSL",0.255
5.13920314907627e-14,0.981070355349299,0.117,0.031,2.80045457999464e-09,"0","PHC1",0.086
5.17893455592951e-14,0.518132108885955,0.369,0.17,2.82210501821711e-09,"0","APOL6",0.199
5.32245385534192e-14,0.481596361539455,0.195,0.081,2.90031155485292e-09,"0","ARHGAP10",0.114
5.45630851525007e-14,0.270202392507173,0.465,0.261,2.97325163613007e-09,"0","PLXDC1",0.204
5.66425350527168e-14,1.44431155164724,0.1,0.021,3.08656502009264e-09,"0","RASGRP2",0.079
5.80708892291076e-14,0.508108354041926,0.194,0.073,3.16439889587253e-09,"0","PKD1",0.121
5.89518811252453e-14,0.460580866136888,0.188,0.073,3.21240590627686e-09,"0","TCIRG1",0.115
5.89727013203581e-14,0.470940650412491,0.238,0.109,3.21354044034895e-09,"0","CCNY",0.129
6.07597308438029e-14,0.489286768396284,0.241,0.096,3.31091925314051e-09,"0","LUC7L",0.145
6.15777767431672e-14,0.431820790716017,0.215,0.094,3.35549621028867e-09,"0","SMARCC1",0.121
6.43434881940524e-14,0.921710272562491,0.149,0.058,3.5062053586703e-09,"0","TDO2",0.091
6.44440907241809e-14,0.336131412975024,0.277,0.122,3.51168739174206e-09,"0","NUDT5",0.155
6.70479899978965e-14,0.351664068717648,0.52,0.273,3.65357907096538e-09,"0","NR3C1",0.247
6.74660547206981e-14,0.347115296343106,0.147,0.057,3.67636025384028e-09,"0","ADAMTS10",0.09
6.92695314047375e-14,1.43358822430059,0.146,0.041,3.77463530530696e-09,"0","SH3BP4",0.105
7.0083686229255e-14,0.919052805124116,0.18,0.059,3.81900023000456e-09,"0","BTBD6",0.121
7.02850491812616e-14,0.366816062933024,0.259,0.115,3.8299728999853e-09,"0","SUPT5H",0.144
7.04048766771782e-14,0.570169734163354,0.203,0.082,3.8365025398928e-09,"0","ZCCHC6",0.121
7.10331106475222e-14,0.63811887058783,0.18,0.069,3.87073626540478e-09,"0","JOSD1",0.111
7.17586234488412e-14,0.615176514795728,0.247,0.095,3.91027090897425e-09,"0","RNF216",0.152
7.51872004513707e-14,0.343658473122942,0.18,0.082,4.09710092699609e-09,"0","FSTL3",0.098
7.63618329856894e-14,0.298330953874769,0.445,0.229,4.16110900305619e-09,"0","FAM120A",0.216
7.65044027226806e-14,0.652385911273587,0.166,0.059,4.16887791316431e-09,"0","UBR1",0.107
7.72192680889958e-14,0.622347782061379,0.197,0.073,4.20783235670556e-09,"0","CARS",0.124
7.98142623662982e-14,0.673014984259185,0.185,0.062,4.34923878486432e-09,"0","HMGXB3",0.123
8.09330163084066e-14,0.483512846414507,0.379,0.182,4.41020192467769e-09,"0","CYP26B1",0.197
8.22359983395583e-14,0.943769223763624,0.164,0.053,4.48120402151921e-09,"0","TBL1X",0.111
8.40295564316881e-14,0.560923127182363,0.15,0.061,4.57893858907555e-09,"0","ANKFY1",0.089
8.40598808388193e-14,0.409176214485378,0.151,0.065,4.58059102666894e-09,"0","FAM102B",0.086
8.54772353816023e-14,0.845099287900271,0.182,0.059,4.65782551041427e-09,"0","TRAF3",0.123
8.64658009611849e-14,0.470711795180915,0.166,0.066,4.71169442597689e-09,"0","AFF1",0.1
8.96098982270267e-14,0.865582472971323,0.166,0.053,4.88302257418714e-09,"0","DESI1",0.113
9.05512222349834e-14,0.368811180250447,0.189,0.085,4.93431720202871e-09,"0","MLLT1",0.104
9.18070106106867e-14,0.52318543503306,0.159,0.061,5.00274762219754e-09,"0","AFG3L2",0.098
9.3070312433186e-14,0.875077578605313,0.16,0.053,5.07158746510917e-09,"0","SLC20A1",0.107
9.77838858377276e-14,0.914709646699176,0.135,0.043,5.32843950706945e-09,"0","LARP4B",0.092
9.88195465247205e-14,1.01041108743587,0.16,0.046,5.38487472922507e-09,"0","SLC25A25",0.114
1.0327692599597e-13,0.334473810004807,0.272,0.126,5.62776625137239e-09,"0","RBM26",0.146
1.03318837710214e-13,0.478890054776158,0.446,0.237,5.63005010450498e-09,"0","ATP1B3",0.209
1.04758518193952e-13,0.484811461686133,0.175,0.07,5.70850117342482e-09,"0","PDE5A",0.105
1.05762585249206e-13,0.25192659358804,0.56,0.319,5.76321479539975e-09,"0","KIF5B",0.241
1.05793642448871e-13,0.695078380141626,0.188,0.072,5.7649071643239e-09,"0","GAPVD1",0.116
1.06222110471626e-13,0.38490355575585,0.342,0.162,5.78825524381987e-09,"0","ZNF292",0.18
1.09129047373432e-13,0.511066297837635,0.259,0.101,5.94666004947306e-09,"0","POR",0.158
1.093324165885e-13,0.253981739390662,0.457,0.241,5.95774204474054e-09,"0","ANP32B",0.216
1.11801319191495e-13,1.25539733123468,0.112,0.026,6.09227748538294e-09,"0","NFE2L3",0.086
1.14802152096354e-13,0.316218899114174,0.442,0.242,6.2557988720345e-09,"0","LRRC15",0.2
1.17850375354086e-13,0.682285690076054,0.103,0.034,6.42190265379485e-09,"0","SNIP1",0.069
1.21858247645689e-13,0.630326640646572,0.225,0.087,6.64029963070888e-09,"0","KHSRP",0.138
1.22081897435469e-13,0.780002075059363,0.155,0.053,6.65248675505356e-09,"0","CCBE1",0.102
1.2495002311328e-13,0.277335997298034,0.418,0.215,6.80877665948888e-09,"0","HEBP1",0.203
1.25384143222977e-13,0.365307381876537,0.277,0.13,6.83243273250647e-09,"0","FNBP1",0.147
1.31551945035309e-13,0.404963206277024,0.403,0.204,7.16852858886406e-09,"0","EIF4A3",0.199
1.32086134524641e-13,0.358444111177187,0.34,0.16,7.19763764251674e-09,"0","CLSTN1",0.18
1.34204052526989e-13,0.366741394107016,0.291,0.142,7.31304723030069e-09,"0","LRRC58",0.149
1.34394951329197e-13,0.62443618427913,0.133,0.042,7.3234496878306e-09,"0","PPP1R35",0.091
1.35657019662782e-13,0.889978571720193,0.155,0.049,7.39222231546432e-09,"0","JAK2",0.106
1.36286928451301e-13,0.257657465000434,0.274,0.135,7.4265473051683e-09,"0","ESYT2",0.139
1.36608370638139e-13,0.318283411580265,0.223,0.102,7.44406333281346e-09,"0","MBD4",0.121
1.37706030553184e-13,0.477121182559484,0.201,0.086,7.50387701690409e-09,"0","RAI2",0.115
1.3772096127297e-13,1.61302334024356,0.11,0.022,7.50469062168669e-09,"0","SHC3",0.088
1.3957085729941e-13,0.515358126646079,0.251,0.098,7.60549515595947e-09,"0","TNFRSF14",0.153
1.39634361901309e-13,1.06095948279605,0.165,0.047,7.60895564872612e-09,"0","FBRS",0.118
1.44940507826014e-13,0.3830194879733,0.222,0.091,7.89809815245518e-09,"0","TNIP2",0.131
1.4813734902411e-13,0.463404265686424,0.35,0.154,8.0723004230218e-09,"0","MFSD10",0.196
1.52571003390481e-13,0.311455565182019,0.322,0.159,8.31389911675407e-09,"0","ARHGEF12",0.163
1.54842218215373e-13,0.48995896749502,0.203,0.083,8.43766215499212e-09,"0","SNTB1",0.12
1.58563046372609e-13,0.269107393489071,0.256,0.117,8.64041752293621e-09,"0","TNS2",0.139
1.62012641966555e-13,0.881379574424,0.135,0.043,8.8283928860415e-09,"0","HABP4",0.092
1.62339112303054e-13,0.500565598890242,0.213,0.093,8.84618290761803e-09,"0","UBAP2L",0.12
1.6450183240516e-13,0.297702686241245,0.334,0.163,8.96403385142196e-09,"0","ZYX",0.171
1.69251647029063e-13,0.967644107454197,0.138,0.045,9.22286074990772e-09,"0","BAIAP2",0.093
1.70180974677235e-13,0.630667412344413,0.133,0.052,9.2735016721119e-09,"0","TRIM25",0.081
1.72784402791135e-13,1.62337389362082,0.115,0.021,9.41536767689455e-09,"0","TRAPPC10",0.094
1.72990277003233e-13,0.5062961639614,0.145,0.055,9.42658617446015e-09,"0","GCLM",0.09
1.74568280665557e-13,0.40775093162929,0.199,0.08,9.51257475002753e-09,"0","PI4KB",0.119
1.76680024322348e-13,0.599731018073564,0.145,0.055,9.62764788537338e-09,"0","HDAC4",0.09
1.81163136438411e-13,0.380128370196917,0.312,0.145,9.87194163080191e-09,"0","ELF1",0.167
1.89639279826335e-13,0.47329880426334,0.237,0.098,1.03338236362966e-08,"0","STAG1",0.139
1.9104207843277e-13,1.76561276254516,0.135,0.026,1.04102649379585e-08,"0","ZNF787",0.109
2.02578017124404e-13,1.12408310825012,0.125,0.033,1.1038881309143e-08,"0","PLEKHG2",0.092
2.04703297073882e-13,0.612189280606677,0.196,0.076,1.115469206415e-08,"0","PPTC7",0.12
2.061055645013e-13,1.02980122641817,0.103,0.026,1.12311044208048e-08,"0","ADRBK1",0.077
2.14067087399303e-13,0.419506020720338,0.266,0.126,1.16649437265628e-08,"0","PLK2",0.14
2.15110998900622e-13,0.429905791650737,0.139,0.058,1.17218285520927e-08,"0","TRAF7",0.081
2.16444170666105e-13,0.47309814553044,0.152,0.067,1.17944757479374e-08,"0","MPDZ",0.085
2.25977956203655e-13,0.294715773550764,0.688,0.413,1.23139907894495e-08,"0","SERBP1",0.275
2.26580098601554e-13,1.07589896863361,0.108,0.029,1.23468027329959e-08,"0","POM121",0.079
2.31767434640469e-13,0.890828058952242,0.139,0.046,1.26294710484284e-08,"0","CARMN",0.093
2.37065949559261e-13,0.708279844182051,0.138,0.05,1.29181977233833e-08,"0","MSH6",0.088
2.42789846972037e-13,0.274430196954765,0.95,0.856,1.32301043412002e-08,"0","RPL5",0.094
2.43906097733077e-13,0.495201579011862,0.387,0.184,1.32909310776709e-08,"0","GANAB",0.203
2.45541374913847e-13,0.500211960175716,0.182,0.072,1.33800406018054e-08,"0","BMS1",0.11
2.50786774971987e-13,0.342050375561874,0.332,0.159,1.36658729417735e-08,"0","SENP6",0.173
2.52344944867911e-13,0.391365956945203,0.31,0.146,1.37507807357422e-08,"0","TCTN3",0.164
2.56448074716227e-13,0.565964683501663,0.2,0.081,1.39743684874366e-08,"0","PLBD1",0.119
2.57395202393257e-13,0.882553642016296,0.199,0.067,1.40259793688133e-08,"0","HIVEP2",0.132
2.59233220043825e-13,0.535452156434784,0.173,0.065,1.41261366266281e-08,"0","SCML1",0.108
2.63292110738198e-13,0.614494225128385,0.162,0.06,1.43473136983459e-08,"0","USP46",0.102
2.66336426570717e-13,1.37832992568024,0.144,0.033,1.45132045566915e-08,"0","SMURF1",0.111
2.66405266578885e-13,0.255909582314774,0.67,0.403,1.45169557864166e-08,"0","TMEM165",0.267
2.6745023487998e-13,0.321200806116597,0.22,0.097,1.45738981990799e-08,"0","SF3A1",0.123
2.72949207032803e-13,0.63648376243588,0.188,0.074,1.48735481896315e-08,"0","SYS1",0.114
2.7597286662549e-13,0.905151314796331,0.186,0.059,1.50383134481562e-08,"0","KIAA0100",0.127
2.76023116544446e-13,0.80132018538779,0.186,0.065,1.50410516667399e-08,"0","CDK13",0.121
2.78246048590693e-13,0.429138914486219,0.281,0.121,1.51621836798041e-08,"0","HSPA4",0.16
2.78402858031973e-13,1.47152124259144,0.105,0.024,1.51707285398783e-08,"0","TMEM200C",0.081
2.92086430588568e-13,0.844042938162035,0.258,0.089,1.59163737756322e-08,"0","CLPTM1L",0.169
2.93994232854567e-13,0.69099004429466,0.178,0.062,1.60203337367111e-08,"0","PTPRM",0.116
2.96086457820155e-13,0.298176208726443,0.692,0.41,1.61343432595359e-08,"0","KTN1",0.282
3.02070094252131e-13,0.366172395073785,0.315,0.151,1.64604035759871e-08,"0","TTC37",0.164
3.06055353716259e-13,0.858483798690196,0.142,0.047,1.66775683347064e-08,"0","NCKAP5",0.095
3.07599032267457e-13,2.04969205652715,0.111,0.021,1.67616864663182e-08,"0","GBP5",0.09
3.15685445045335e-13,0.423800002028363,0.308,0.144,1.72023312714104e-08,"0","SASH1",0.164
3.16806678020018e-13,0.915979787814948,0.116,0.038,1.72634294986668e-08,"0","POM121C",0.078
3.20678782944166e-13,1.24957357777891,0.131,0.035,1.74744282401935e-08,"0","DYRK3",0.096
3.34144959979767e-13,0.932882309282881,0.182,0.058,1.82082271592174e-08,"0","CENPB",0.124
3.34187227585004e-13,0.89287842409083,0.175,0.056,1.82105304055621e-08,"0","ERF",0.119
3.37620313167854e-13,0.625352073175945,0.159,0.054,1.83976061051427e-08,"0","FAM134C",0.105
3.39330950719759e-13,0.307115196347351,0.808,0.579,1.84908221666211e-08,"0","TCF4",0.229
3.40666159085569e-13,0.932854634643411,0.178,0.058,1.85635803408908e-08,"0","SRGAP1",0.12
3.45893078262031e-13,0.744458645732534,0.149,0.049,1.88484056206546e-08,"0","NUP214",0.1
