"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"KEGG_MEDICUS_REFERENCE_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY","1/48","25/6031",0.04,5.02583333333333,1.8065621427806,0.181406916909913,0.294865728211194,0.241995066863781,"71",1
"KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAI_AC_PKA_SIGNALING_PATHWAY","KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAI_AC_PKA_SIGNALING_PATHWAY","1/48","26/6031",0.0384615384615385,4.83253205128205,1.75402483010526,0.187949119372172,0.294865728211194,0.241995066863781,"2771",1
"KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY","KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY","1/48","26/6031",0.0384615384615385,4.83253205128205,1.75402483010526,0.187949119372172,0.294865728211194,0.241995066863781,"2782",1
"KEGG_MEDICUS_REFERENCE_CCR5_GNB_G_PLCB_G_PKC_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_CCR5_GNB_G_PLCB_G_PKC_SIGNALING_PATHWAY","1/48","26/6031",0.0384615384615385,4.83253205128205,1.75402483010526,0.187949119372172,0.294865728211194,0.241995066863781,"2782",1
"KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY","1/48","26/6031",0.0384615384615385,4.83253205128205,1.75402483010526,0.187949119372172,0.294865728211194,0.241995066863781,"2782",1
"KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_PI3K_AKT_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_PI3K_AKT_SIGNALING_PATHWAY","1/48","26/6031",0.0384615384615385,4.83253205128205,1.75402483010526,0.187949119372172,0.294865728211194,0.241995066863781,"2782",1
"KEGG_MEDICUS_REFERENCE_DEUBIQUITINATION_OF_H2AK119","KEGG_MEDICUS_REFERENCE_DEUBIQUITINATION_OF_H2AK119","1/48","26/6031",0.0384615384615385,4.83253205128205,1.75402483010526,0.187949119372172,0.294865728211194,0.241995066863781,"1912",1
"KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_CDC42_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_CDC42_SIGNALING_PATHWAY","1/48","26/6031",0.0384615384615385,4.83253205128205,1.75402483010526,0.187949119372172,0.294865728211194,0.241995066863781,"3693",1
"KEGG_MEDICUS_REFERENCE_CRHR_PKA_ACTH_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_CRHR_PKA_ACTH_SIGNALING_PATHWAY","1/48","27/6031",0.037037037037037,4.65354938271605,1.70410478311171,0.194440117252294,0.294865728211194,0.241995066863781,"2778",1
"KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_ERK_SIGNALING_PATHWAY","1/48","27/6031",0.037037037037037,4.65354938271605,1.70410478311171,0.194440117252294,0.294865728211194,0.241995066863781,"2782",1
"KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","1/48","27/6031",0.037037037037037,4.65354938271605,1.70410478311171,0.194440117252294,0.294865728211194,0.241995066863781,"3572",1
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_RASD1_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_RASD1_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY","1/48","27/6031",0.037037037037037,4.65354938271605,1.70410478311171,0.194440117252294,0.294865728211194,0.241995066863781,"2771",1
"KEGG_MEDICUS_REFERENCE_GHRHR_PKA_GH_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_GHRHR_PKA_GH_SIGNALING_PATHWAY","1/48","28/6031",0.0357142857142857,4.48735119047619,1.65657194528387,0.200880302857206,0.294865728211194,0.241995066863781,"2778",1
"KEGG_MEDICUS_REFERENCE_ITGA_B_RHOG_RAC_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_ITGA_B_RHOG_RAC_SIGNALING_PATHWAY","1/48","28/6031",0.0357142857142857,4.48735119047619,1.65657194528387,0.200880302857206,0.294865728211194,0.241995066863781,"3693",1
"KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_INHIBITOR","KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_INHIBITOR","1/48","28/6031",0.0357142857142857,4.48735119047619,1.65657194528387,0.200880302857206,0.294865728211194,0.241995066863781,"7474",1
"KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_JNK_SIGNALING_PATHWAY","KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_JNK_SIGNALING_PATHWAY","1/48","29/6031",0.0344827586206897,4.33261494252874,1.6112239691755,0.207270065553001,0.294865728211194,0.241995066863781,"2782",1
"KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPGD_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY","KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPGD_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY","1/48","29/6031",0.0344827586206897,4.33261494252874,1.6112239691755,0.207270065553001,0.294865728211194,0.241995066863781,"71",1
"KEGG_MEDICUS_REFERENCE_PRNP_PI3K_NOX2_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_PRNP_PI3K_NOX2_SIGNALING_PATHWAY","1/48","29/6031",0.0344827586206897,4.33261494252874,1.6112239691755,0.207270065553001,0.294865728211194,0.241995066863781,"1958",1
"KEGG_MEDICUS_REFERENCE_TSH_TG_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_TSH_TG_SIGNALING_PATHWAY","1/48","29/6031",0.0344827586206897,4.33261494252874,1.6112239691755,0.207270065553001,0.294865728211194,0.241995066863781,"2778",1
"KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_GNAS_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_GNAS_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","1/48","29/6031",0.0344827586206897,4.33261494252874,1.6112239691755,0.207270065553001,0.294865728211194,0.241995066863781,"2778",1
"KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_SMO_TO_HEDGEHOG_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_SMO_TO_HEDGEHOG_SIGNALING_PATHWAY","1/48","29/6031",0.0344827586206897,4.33261494252874,1.6112239691755,0.207270065553001,0.294865728211194,0.241995066863781,"7474",1
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PTCH1_TO_HEDGEHOG_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PTCH1_TO_HEDGEHOG_SIGNALING_PATHWAY","1/48","29/6031",0.0344827586206897,4.33261494252874,1.6112239691755,0.207270065553001,0.294865728211194,0.241995066863781,"7474",1
"KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPB_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY","KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPB_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY","1/48","30/6031",0.0333333333333333,4.18819444444444,1.56788204960884,0.213609791786499,0.294865728211194,0.241995066863781,"71",1
"KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_RAC_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_RAC_SIGNALING_PATHWAY","1/48","30/6031",0.0333333333333333,4.18819444444444,1.56788204960884,0.213609791786499,0.294865728211194,0.241995066863781,"3693",1
"KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY","KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY","1/48","31/6031",0.032258064516129,4.05309139784946,1.52638749946331,0.219899865106653,0.294865728211194,0.241995066863781,"2782",1
"KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_ERK_SIGNALING_PATHWAY","1/48","31/6031",0.032258064516129,4.05309139784946,1.52638749946331,0.219899865106653,0.294865728211194,0.241995066863781,"2782",1
"KEGG_MEDICUS_REFERENCE_CCR2_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_CCR2_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY","1/48","31/6031",0.032258064516129,4.05309139784946,1.52638749946331,0.219899865106653,0.294865728211194,0.241995066863781,"2782",1
"KEGG_MEDICUS_REFERENCE_CCR_CXCR_GNB_G_PI3K_RAC_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_CCR_CXCR_GNB_G_PI3K_RAC_SIGNALING_PATHWAY","1/48","31/6031",0.032258064516129,4.05309139784946,1.52638749946331,0.219899865106653,0.294865728211194,0.241995066863781,"2782",1
"KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_PLCB_PKC_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_PLCB_PKC_SIGNALING_PATHWAY","1/48","31/6031",0.032258064516129,4.05309139784946,1.52638749946331,0.219899865106653,0.294865728211194,0.241995066863781,"2782",1
"KEGG_MEDICUS_REFERENCE_FGF_FGFR_PI3K_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_FGF_FGFR_PI3K_SIGNALING_PATHWAY","1/48","31/6031",0.032258064516129,4.05309139784946,1.52638749946331,0.219899865106653,0.294865728211194,0.241995066863781,"2260",1
"KEGG_MEDICUS_VARIANT_CYP11B1_CYP11B2_FUSION_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_CYP11B1_CYP11B2_FUSION_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","1/48","31/6031",0.032258064516129,4.05309139784946,1.52638749946331,0.219899865106653,0.294865728211194,0.241995066863781,"2778",1
"KEGG_MEDICUS_REFERENCE_ACTH_CORTISOL_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_ACTH_CORTISOL_SIGNALING_PATHWAY","1/48","32/6031",0.03125,3.92643229166667,1.48659891639076,0.2261406661858,0.298708193394676,0.245148561929618,"2778",1
"KEGG_MEDICUS_REFERENCE_GPCR_PI3K_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_GPCR_PI3K_SIGNALING_PATHWAY","1/48","32/6031",0.03125,3.92643229166667,1.48659891639076,0.2261406661858,0.298708193394676,0.245148561929618,"2782",1
"KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNB_G_RHO_SIGNALING_PATHWAY","KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNB_G_RHO_SIGNALING_PATHWAY","1/48","33/6031",0.0303030303030303,3.80744949494949,1.44838982346913,0.232332572840756,0.304613817724547,0.24999528305672,"2782",1
"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION","KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION","2/48","116/6031",0.0172413793103448,2.16630747126437,1.13601600784783,0.23559633729219,0.306621703681748,0.251643146643361,"2771/71",2
"KEGG_MEDICUS_REFERENCE_FGF_FGFR_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_FGF_FGFR_RAS_ERK_SIGNALING_PATHWAY","1/48","35/6031",0.0285714285714286,3.58988095238095,1.37626728033325,0.244571199993307,0.313689147817503,0.257443368414008,"2260",1
"KEGG_PRION_DISEASES","KEGG_PRION_DISEASES","1/48","35/6031",0.0285714285714286,3.58988095238095,1.37626728033325,0.244571199993307,0.313689147817503,0.257443368414008,"1958",1
"KEGG_MEDICUS_REFERENCE_TIGHT_JUNCTION_ACTIN_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_TIGHT_JUNCTION_ACTIN_SIGNALING_PATHWAY","1/48","37/6031",0.027027027027027,3.39583333333333,1.30923880501934,0.256618712780733,0.324439372587069,0.266266032810083,"71",1
"KEGG_MEDICUS_VARIANT_FZD7_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_FZD7_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY","1/48","37/6031",0.027027027027027,3.39583333333333,1.30923880501934,0.256618712780733,0.324439372587069,0.266266032810083,"7474",1
"KEGG_MEDICUS_REFERENCE_GENE_SILENCING_BY_METHYLATION_OF_H3K27_AND_UBIQUITINATION_OF_H2AK119","KEGG_MEDICUS_REFERENCE_GENE_SILENCING_BY_METHYLATION_OF_H3K27_AND_UBIQUITINATION_OF_H2AK119","1/48","40/6031",0.025,3.14114583333333,1.21687608833245,0.274338022110559,0.344381772436659,0.28263267675444,"1912",1
"KEGG_FATTY_ACID_METABOLISM","KEGG_FATTY_ACID_METABOLISM","1/48","42/6031",0.0238095238095238,2.99156746031746,1.1600114709491,0.285920436643416,0.356393783703413,0.292490884038484,"2182",1
"KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION","KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION","1/48","44/6031",0.0227272727272727,2.85558712121212,1.10642717033236,0.297321773444627,0.368013663634259,0.302027270779231,"2778",1
"KEGG_MEDICUS_REFERENCE_CYTOKINE_JAK_STAT_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_CYTOKINE_JAK_STAT_SIGNALING_PATHWAY","1/48","45/6031",0.0222222222222222,2.79212962962963,1.08075460360732,0.30295540545977,0.369814529423305,0.303505233781838,"3572",1
"KEGG_MEDICUS_VARIANT_LRP6_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_LRP6_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY","1/48","45/6031",0.0222222222222222,2.79212962962963,1.08075460360732,0.30295540545977,0.369814529423305,0.303505233781838,"7474",1
"KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_PATHWAY","1/48","46/6031",0.0217391304347826,2.73143115942029,1.05577613471325,0.30854480414636,0.374057742013053,0.306987620563791,"7474",1
"KEGG_BASAL_CELL_CARCINOMA","KEGG_BASAL_CELL_CARCINOMA","1/48","55/6031",0.0181818181818182,2.2844696969697,0.857076695675285,0.356914152883426,0.426850034191665,0.35031403341332,"7474",1
"KEGG_STEROID_HORMONE_BIOSYNTHESIS","KEGG_STEROID_HORMONE_BIOSYNTHESIS","1/48","55/6031",0.0181818181818182,2.2844696969697,0.857076695675285,0.356914152883426,0.426850034191665,0.35031403341332,"9420",1
"KEGG_HEDGEHOG_SIGNALING_PATHWAY","KEGG_HEDGEHOG_SIGNALING_PATHWAY","1/48","56/6031",0.0178571428571429,2.2436755952381,0.837436612565969,0.362079501053037,0.427253811242584,0.350645411546099,"7474",1
"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION","KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION","1/48","56/6031",0.0178571428571429,2.2436755952381,0.837436612565969,0.362079501053037,0.427253811242584,0.350645411546099,"71",1
"KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS","KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS","1/48","62/6031",0.0161290322580645,2.02654569892473,0.727684486576172,0.392229203087532,0.459765357261544,0.377327501053185,"4508",1
"KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY","KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY","1/48","67/6031",0.0149253731343284,1.87531094527363,0.645283731990722,0.416284348764205,0.482239506589661,0.39577194117974,"2182",1
"KEGG_P53_SIGNALING_PATHWAY","KEGG_P53_SIGNALING_PATHWAY","1/48","68/6031",0.0147058823529412,1.84773284313725,0.629652357967638,0.420982261450207,0.482239506589661,0.39577194117974,"5054",1
"KEGG_ENDOCYTOSIS","KEGG_ENDOCYTOSIS","2/48","181/6031",0.0110497237569061,1.38835174953959,0.475123371152863,0.424940328702741,0.482239506589661,0.39577194117974,"23362/5156",2
"KEGG_COMPLEMENT_AND_COAGULATION_CASCADES","KEGG_COMPLEMENT_AND_COAGULATION_CASCADES","1/48","69/6031",0.0144927536231884,1.82095410628019,0.614281183504397,0.425643145476769,0.482239506589661,0.39577194117974,"5054",1
"KEGG_PPAR_SIGNALING_PATHWAY","KEGG_PPAR_SIGNALING_PATHWAY","1/48","69/6031",0.0144927536231884,1.82095410628019,0.614281183504397,0.425643145476769,0.482239506589661,0.39577194117974,"2182",1
"KEGG_RENAL_CELL_CARCINOMA","KEGG_RENAL_CELL_CARCINOMA","1/48","70/6031",0.0142857142857143,1.79494047619048,0.599161422328793,0.430267286539687,0.482239506589661,0.39577194117974,"2034",1
"KEGG_HUNTINGTONS_DISEASE","KEGG_HUNTINGTONS_DISEASE","2/48","183/6031",0.0109289617486339,1.37317850637523,0.459153879743217,0.430473683848398,0.482239506589661,0.39577194117974,"4508/4519",2
"KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY","KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY","1/48","71/6031",0.0140845070422535,1.76965962441315,0.584284711084817,0.434854968178018,0.484083832500058,0.397285571721725,"8653",1
"KEGG_CHEMOKINE_SIGNALING_PATHWAY","KEGG_CHEMOKINE_SIGNALING_PATHWAY","2/48","188/6031",0.0106382978723404,1.33665780141844,0.42001948462151,0.444189106810173,0.491384199408754,0.403276952235552,"2771/2782",2
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","1/48","75/6031",0.0133333333333333,1.67527777777778,0.527054491348767,0.452846696669284,0.497850095096046,0.408583485716648,"975",1
